Live,Referees,Attendance,ByQuarter,EndOfQuarter,Stats
False,"ROCHA, FERNANDO, PATERNICO, CARMELO, PASTUSIAK, PIOTR",18360,"[{'Team': 'CRVENA ZVEZDA MERIDIANBET BELGRADE', 'Quarter1': 29, 'Quarter2': 23, 'Quarter3': 17, 'Quarter4': 25}, {'Team': 'LDLC ASVEL VILLEURBANNE', 'Quarter1': 18, 'Quarter2': 13, 'Quarter3': 24, 'Quarter4': 18}]","[{'Team': 'CRVENA ZVEZDA MERIDIANBET BELGRADE', 'Quarter1': 29, 'Quarter2': 52, 'Quarter3': 69, 'Quarter4': 94}, {'Team': 'LDLC ASVEL VILLEURBANNE', 'Quarter1': 18, 'Quarter2': 31, 'Quarter3': 55, 'Quarter4': 73}]","[{'Team': 'CRVENA ZVEZDA MERIDIANBET BELGRADE', 'Coach': 'IVANOVIC, DUSKO', 'PlayersStats': [{'Player_ID': 'P004720   ', 'IsStarter': 0, 'IsPlaying': 1, 'Team': 'RED', 'Dorsal': '2', 'Player': 'LAZAREVIC, STEFAN', 'Minutes': '05:04', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 1, 'TotalRebounds': 1, 'Assistances': 0, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 0, 'Valuation': 1, 'Plusminus': -1}, {'Player_ID': 'PJDR      ', 'IsStarter': 0, 'IsPlaying': 1, 'Team': 'RED', 'Dorsal': '4', 'Player': 'TEODOSIC, MILOS', 'Minutes': '14:37', 'Points': 3, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 3, 'FieldGoalsMade3': 1, 'FieldGoalsAttempted3': 3, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 3, 'TotalRebounds': 3, 'Assistances': 2, 'Steals': 1, 'Turnovers': 1, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 4, 'FoulsReceived': 0, 'Valuation': -1, 'Plusminus': 6}, {'Player_ID': 'P005099   ', 'IsStarter': 0, 'IsPlaying': 1, 'Team': 'RED', 'Dorsal': '5', 'Player': 'HANGA, ADAM', 'Minutes': '22:21', 'Points': 7, 'FieldGoalsMade2': 1, 'FieldGoalsAttempted2': 6, 'FieldGoalsMade3': 1, 'FieldGoalsAttempted3': 5, 'FreeThrowsMade': 2, 'FreeThrowsAttempted': 2, 'OffensiveRebounds': 1, 'DefensiveRebounds': 3, 'TotalRebounds': 4, 'Assistances': 3, 'Steals': 2, 'Turnovers': 1, 'BlocksFavour': 1, 'BlocksAgainst': 0, 'FoulsCommited': 1, 'FoulsReceived': 3, 'Valuation': 9, 'Plusminus': 4}, {'Player_ID': 'P002553   ', 'IsStarter': 0, 'IsPlaying': 1, 'Team': 'RED', 'Dorsal': '9', 'Player': 'MITROVIC, LUKA', 'Minutes': '21:32', 'Points': 9, 'FieldGoalsMade2': 3, 'FieldGoalsAttempted2': 3, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 3, 'FreeThrowsAttempted': 4, 'OffensiveRebounds': 1, 'DefensiveRebounds': 0, 'TotalRebounds': 1, 'Assistances': 2, 'Steals': 1, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 2, 'FoulsReceived': 4, 'Valuation': 14, 'Plusminus': 20}, {'Player_ID': 'PLUO      ', 'IsStarter': 1, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '10', 'Player': 'LAZIC, BRANKO', 'Minutes': '12:46', 'Points': 6, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 2, 'FieldGoalsAttempted3': 2, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 1, 'DefensiveRebounds': 1, 'TotalRebounds': 2, 'Assistances': 0, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 0, 'Valuation': 8, 'Plusminus': 7}, {'Player_ID': 'P012711   ', 'IsStarter': 1, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '11', 'Player': 'SIMONOVIC, MARKO', 'Minutes': '18:22', 'Points': 14, 'FieldGoalsMade2': 4, 'FieldGoalsAttempted2': 4, 'FieldGoalsMade3': 2, 'FieldGoalsAttempted3': 2, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 1, 'DefensiveRebounds': 0, 'TotalRebounds': 1, 'Assistances': 0, 'Steals': 0, 'Turnovers': 1, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 5, 'FoulsReceived': 1, 'Valuation': 10, 'Plusminus': 8}, {'Player_ID': 'P011224   ', 'IsStarter': 1, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '13', 'Player': 'NAPIER, SHABAZZ', 'Minutes': '20:40', 'Points': 21, 'FieldGoalsMade2': 2, 'FieldGoalsAttempted2': 3, 'FieldGoalsMade3': 5, 'FieldGoalsAttempted3': 8, 'FreeThrowsMade': 2, 'FreeThrowsAttempted': 2, 'OffensiveRebounds': 0, 'DefensiveRebounds': 3, 'TotalRebounds': 3, 'Assistances': 1, 'Steals': 2, 'Turnovers': 2, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 2, 'FoulsReceived': 1, 'Valuation': 20, 'Plusminus': 20}, {'Player_ID': 'P008966   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '18', 'Player': 'TOBEY, MIKE', 'Minutes': '13:04', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 1, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 3, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 2, 'DefensiveRebounds': 3, 'TotalRebounds': 5, 'Assistances': 0, 'Steals': 1, 'Turnovers': 2, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 1, 'FoulsReceived': 0, 'Valuation': -1, 'Plusminus': 3}, {'Player_ID': 'P011964   ', 'IsStarter': 0, 'IsPlaying': 1, 'Team': 'RED', 'Dorsal': '22', 'Player': 'ILIC, DALIBOR', 'Minutes': '14:33', 'Points': 5, 'FieldGoalsMade2': 1, 'FieldGoalsAttempted2': 5, 'FieldGoalsMade3': 1, 'FieldGoalsAttempted3': 2, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 5, 'DefensiveRebounds': 0, 'TotalRebounds': 5, 'Assistances': 0, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 2, 'FoulsCommited': 1, 'FoulsReceived': 1, 'Valuation': 3, 'Plusminus': -1}, {'Player_ID': 'P000848   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '26', 'Player': 'NEDOVIC, NEMANJA', 'Minutes': '16:57', 'Points': 12, 'FieldGoalsMade2': 3, 'FieldGoalsAttempted2': 6, 'FieldGoalsMade3': 1, 'FieldGoalsAttempted3': 2, 'FreeThrowsMade': 3, 'FreeThrowsAttempted': 3, 'OffensiveRebounds': 0, 'DefensiveRebounds': 3, 'TotalRebounds': 3, 'Assistances': 3, 'Steals': 1, 'Turnovers': 2, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 1, 'FoulsReceived': 3, 'Valuation': 15, 'Plusminus': 3}, {'Player_ID': 'P006436   ', 'IsStarter': 1, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '31', 'Player': 'GIEDRAITIS, ROKAS', 'Minutes': '27:51', 'Points': 17, 'FieldGoalsMade2': 2, 'FieldGoalsAttempted2': 4, 'FieldGoalsMade3': 4, 'FieldGoalsAttempted3': 7, 'FreeThrowsMade': 1, 'FreeThrowsAttempted': 2, 'OffensiveRebounds': 1, 'DefensiveRebounds': 4, 'TotalRebounds': 5, 'Assistances': 4, 'Steals': 2, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 3, 'FoulsReceived': 1, 'Valuation': 20, 'Plusminus': 24}, {'Player_ID': 'P003479   ', 'IsStarter': 1, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '32', 'Player': 'KUZMIC, OGNJEN', 'Minutes': '12:13', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 2, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 3, 'DefensiveRebounds': 1, 'TotalRebounds': 4, 'Assistances': 4, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 1, 'BlocksAgainst': 1, 'FoulsCommited': 1, 'FoulsReceived': 0, 'Valuation': 5, 'Plusminus': 12}], 'tmr': {'Player_ID': '          ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'RED', 'Dorsal': '', 'Player': '', 'Minutes': None, 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 2, 'DefensiveRebounds': 1, 'TotalRebounds': 3, 'Assistances': 0, 'Steals': 0, 'Turnovers': 1, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 0, 'Valuation': 2, 'Plusminus': None}, 'totr': {'Minutes': '200:00', 'Points': 94, 'FieldGoalsMade2': 16, 'FieldGoalsAttempted2': 37, 'FieldGoalsMade3': 17, 'FieldGoalsAttempted3': 34, 'FreeThrowsMade': 11, 'FreeThrowsAttempted': 13, 'OffensiveRebounds': 17, 'DefensiveRebounds': 23, 'TotalRebounds': 40, 'Assistances': 19, 'Steals': 10, 'Turnovers': 10, 'BlocksFavour': 2, 'BlocksAgainst': 3, 'FoulsCommited': 21, 'FoulsReceived': 14, 'Valuation': 105}}, {'Team': 'LDLC ASVEL VILLEURBANNE', 'Coach': 'PARKER, TJ', 'PlayersStats': [{'Player_ID': 'P012729   ', 'IsStarter': 0, 'IsPlaying': 1, 'Team': 'ASV', 'Dorsal': '0', 'Player': 'SCOTT, MIKE', 'Minutes': '22:22', 'Points': 13, 'FieldGoalsMade2': 3, 'FieldGoalsAttempted2': 3, 'FieldGoalsMade3': 2, 'FieldGoalsAttempted3': 5, 'FreeThrowsMade': 1, 'FreeThrowsAttempted': 3, 'OffensiveRebounds': 1, 'DefensiveRebounds': 1, 'TotalRebounds': 2, 'Assistances': 1, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 1, 'Valuation': 12, 'Plusminus': -6}, {'Player_ID': 'P011225   ', 'IsStarter': 1, 'IsPlaying': 1, 'Team': 'ASV', 'Dorsal': '3', 'Player': 'LEE, PARIS', 'Minutes': '29:42', 'Points': 7, 'FieldGoalsMade2': 2, 'FieldGoalsAttempted2': 3, 'FieldGoalsMade3': 1, 'FieldGoalsAttempted3': 3, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 1, 'DefensiveRebounds': 2, 'TotalRebounds': 3, 'Assistances': 9, 'Steals': 2, 'Turnovers': 4, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 1, 'FoulsReceived': 1, 'Valuation': 14, 'Plusminus': -14}, {'Player_ID': 'P004194   ', 'IsStarter': 1, 'IsPlaying': 1, 'Team': 'ASV', 'Dorsal': '7', 'Player': 'LAUVERGNE, JOFFREY', 'Minutes': '22:39', 'Points': 18, 'FieldGoalsMade2': 5, 'FieldGoalsAttempted2': 7, 'FieldGoalsMade3': 2, 'FieldGoalsAttempted3': 5, 'FreeThrowsMade': 2, 'FreeThrowsAttempted': 5, 'OffensiveRebounds': 4, 'DefensiveRebounds': 2, 'TotalRebounds': 6, 'Assistances': 1, 'Steals': 0, 'Turnovers': 1, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 1, 'FoulsReceived': 4, 'Valuation': 19, 'Plusminus': -17}, {'Player_ID': 'P012080   ', 'IsStarter': 1, 'IsPlaying': 1, 'Team': 'ASV', 'Dorsal': '9', 'Player': 'LUWAWU-CABARROT, TIMOTHE', 'Minutes': '29:57', 'Points': 13, 'FieldGoalsMade2': 2, 'FieldGoalsAttempted2': 5, 'FieldGoalsMade3': 1, 'FieldGoalsAttempted3': 3, 'FreeThrowsMade': 6, 'FreeThrowsAttempted': 6, 'OffensiveRebounds': 1, 'DefensiveRebounds': 0, 'TotalRebounds': 1, 'Assistances': 0, 'Steals': 2, 'Turnovers': 2, 'BlocksFavour': 0, 'BlocksAgainst': 1, 'FoulsCommited': 3, 'FoulsReceived': 4, 'Valuation': 9, 'Plusminus': -20}, {'Player_ID': 'P003274   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '10', 'Player': 'DALLO, BORIS', 'Minutes': 'DNP', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 0, 'TotalRebounds': 0, 'Assistances': 0, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 0, 'Valuation': 0, 'Plusminus': 0}, {'Player_ID': 'P000229   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '11', 'Player': 'JACKSON, EDWIN', 'Minutes': 'DNP', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 0, 'TotalRebounds': 0, 'Assistances': 0, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 0, 'Valuation': 0, 'Plusminus': 0}, {'Player_ID': 'P002100   ', 'IsStarter': 1, 'IsPlaying': 1, 'Team': 'ASV', 'Dorsal': '12', 'Player': 'DE COLO, NANDO', 'Minutes': '25:37', 'Points': 13, 'FieldGoalsMade2': 1, 'FieldGoalsAttempted2': 2, 'FieldGoalsMade3': 3, 'FieldGoalsAttempted3': 5, 'FreeThrowsMade': 2, 'FreeThrowsAttempted': 3, 'OffensiveRebounds': 0, 'DefensiveRebounds': 2, 'TotalRebounds': 2, 'Assistances': 5, 'Steals': 0, 'Turnovers': 2, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 2, 'Valuation': 16, 'Plusminus': -25}, {'Player_ID': 'P012730   ', 'IsStarter': 1, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '15', 'Player': 'EGBUNU, JOHN', 'Minutes': '24:34', 'Points': 7, 'FieldGoalsMade2': 3, 'FieldGoalsAttempted2': 6, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 1, 'FreeThrowsAttempted': 2, 'OffensiveRebounds': 1, 'DefensiveRebounds': 0, 'TotalRebounds': 1, 'Assistances': 0, 'Steals': 0, 'Turnovers': 2, 'BlocksFavour': 1, 'BlocksAgainst': 1, 'FoulsCommited': 2, 'FoulsReceived': 2, 'Valuation': 2, 'Plusminus': -14}, {'Player_ID': 'P006568   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '19', 'Player': 'FALL, YOUSSOUPHA', 'Minutes': '10:25', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 3, 'TotalRebounds': 3, 'Assistances': 0, 'Steals': 0, 'Turnovers': 1, 'BlocksFavour': 1, 'BlocksAgainst': 0, 'FoulsCommited': 2, 'FoulsReceived': 1, 'Valuation': 2, 'Plusminus': -5}, {'Player_ID': 'P012731   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '24', 'Player': 'NDIAYE, MBAYE', 'Minutes': '12:28', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 1, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 1, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 1, 'DefensiveRebounds': 3, 'TotalRebounds': 4, 'Assistances': 1, 'Steals': 0, 'Turnovers': 1, 'BlocksFavour': 1, 'BlocksAgainst': 0, 'FoulsCommited': 2, 'FoulsReceived': 0, 'Valuation': 1, 'Plusminus': -2}, {'Player_ID': 'P011386   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '31', 'Player': 'NOAM, YAACOV', 'Minutes': '06:17', 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 1, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 2, 'OffensiveRebounds': 0, 'DefensiveRebounds': 1, 'TotalRebounds': 1, 'Assistances': 0, 'Steals': 0, 'Turnovers': 0, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 5, 'Valuation': 3, 'Plusminus': -3}, {'Player_ID': 'P012732   ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '33', 'Player': 'JACKSON, FRANK', 'Minutes': '15:59', 'Points': 2, 'FieldGoalsMade2': 1, 'FieldGoalsAttempted2': 1, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 3, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 4, 'TotalRebounds': 4, 'Assistances': 0, 'Steals': 1, 'Turnovers': 1, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 3, 'FoulsReceived': 1, 'Valuation': 1, 'Plusminus': 1}], 'tmr': {'Player_ID': '          ', 'IsStarter': 0, 'IsPlaying': 0, 'Team': 'ASV', 'Dorsal': '', 'Player': '', 'Minutes': None, 'Points': 0, 'FieldGoalsMade2': 0, 'FieldGoalsAttempted2': 0, 'FieldGoalsMade3': 0, 'FieldGoalsAttempted3': 0, 'FreeThrowsMade': 0, 'FreeThrowsAttempted': 0, 'OffensiveRebounds': 0, 'DefensiveRebounds': 4, 'TotalRebounds': 4, 'Assistances': 0, 'Steals': 0, 'Turnovers': 2, 'BlocksFavour': 0, 'BlocksAgainst': 0, 'FoulsCommited': 0, 'FoulsReceived': 0, 'Valuation': 2, 'Plusminus': None}, 'totr': {'Minutes': '200:00', 'Points': 73, 'FieldGoalsMade2': 17, 'FieldGoalsAttempted2': 29, 'FieldGoalsMade3': 9, 'FieldGoalsAttempted3': 25, 'FreeThrowsMade': 12, 'FreeThrowsAttempted': 21, 'OffensiveRebounds': 9, 'DefensiveRebounds': 22, 'TotalRebounds': 31, 'Assistances': 17, 'Steals': 5, 'Turnovers': 16, 'BlocksFavour': 3, 'BlocksAgainst': 2, 'FoulsCommited': 14, 'FoulsReceived': 21, 'Valuation': 81}}]"
